"분류ID","분류","유형ID","유형","가능여부","유형조합수Nc","전체관측","전체회차수","전체관측비율","공정유형확률","이론기대관측","관측대이론비율","전체Wilson하한","전체Wilson상한","전체Wilson폭","최근관측","최근회차수","모형유형확률","모형특정1조합확률","공정특정1조합확률","최근Wilson하한","최근Wilson상한","최근Wilson폭","추정대상회차","해석"
"decade_occupancy","번호 구간별 개수","0,1,0,2,3","0 · 1 · 0 · 2 · 3","true","4500","1","522","0.0019157088122605363","0.0005524821179954476","0.2883956655936236","3.4674584929757337","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,0,3,2","0 · 1 · 0 · 3 · 2","true","12000","2","522","0.0038314176245210726","0.0014732856479878602","0.769055108249663","2.6005938697318007","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0007366428239939301","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,0,4,1","0 · 1 · 0 · 4 · 1","true","10500","0","522","0","0.0012891249419893776","0.672923219718455","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0006445624709946888","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,0,5,0","0 · 1 · 0 · 5 · 0","true","2520","1","522","0.0019157088122605363","0.0003093899860774506","0.16150157273242924","6.191890166028097","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0033598231981669304","0.000001333263173875766","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,1,0,4","0 · 1 · 1 · 0 · 4","true","500","0","522","0","0.00006138690199949418","0.03204396284373596","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00003069345099974709","6.138690199949418e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,1,1,3","0 · 1 · 1 · 1 · 3","true","10000","0","522","0","0.0012277380399898835","0.6408792568747191","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0006138690199949418","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,1,2,2","0 · 1 · 1 · 2 · 2","true","45000","2","522","0.0038314176245210726","0.005524821179954476","2.8839566559362364","0.6934916985951468","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,1,3,1","0 · 1 · 1 · 3 · 1","true","60000","9","522","0.017241379310344827","0.007366428239939301","3.845275541248315","2.3405344827586205","0.00909674645631465","0.032439458904285894","0.02334271244797124","0","156","0.0036832141199696503","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,1,4,0","0 · 1 · 1 · 4 · 0","true","21000","2","522","0.0038314176245210726","0.002578249883978755","1.34584643943691","1.4860536398467432","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0012891249419893776","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,2,0,3","0 · 1 · 2 · 0 · 3","true","4500","0","522","0","0.0005524821179954476","0.2883956655936236","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,2,1,2","0 · 1 · 2 · 1 · 2","true","45000","4","522","0.007662835249042145","0.005524821179954476","2.8839566559362364","1.3869833971902936","0.0029838454428542643","0.01953522113521851","0.016551375692364246","0","156","0.002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,2,2,1","0 · 1 · 2 · 2 · 1","true","101250","6","522","0.011494252873563218","0.01243084765489757","6.4889024758565315","0.9246555981268625","0.005278273303937627","0.024847648787146258","0.01956937548320863","0","156","0.006215423827448785","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,2,3,0","0 · 1 · 2 · 3 · 0","true","54000","0","522","0","0.00662978541594537","3.4607479871234834","0","0","0.007305355552050563","0.007305355552050563","0","156","0.003314892707972685","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,3,0,2","0 · 1 · 3 · 0 · 2","true","12000","0","522","0","0.0014732856479878602","0.769055108249663","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0007366428239939301","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,3,1,1","0 · 1 · 3 · 1 · 1","true","60000","3","522","0.005747126436781609","0.007366428239939301","3.845275541248315","0.7801781609195402","0.001956426716828272","0.016759212104738953","0.01480278538791068","2","156","0.01009347053022606","1.6822450883710098e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,3,2,0","0 · 1 · 3 · 2 · 0","true","54000","2","522","0.0038314176245210726","0.00662978541594537","3.4607479871234834","0.577909748829289","0.0010513424945747156","0.013860868570486955","0.012809526075912238","1","156","0.0065200209131008905","1.2074112802038686e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,4,0,1","0 · 1 · 4 · 0 · 1","true","10500","1","522","0.0019157088122605363","0.0012891249419893776","0.672923219718455","1.4860536398467432","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0038496906761228936","3.6663720724979937e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,4,1,0","0 · 1 · 4 · 1 · 0","true","21000","1","522","0.0019157088122605363","0.002578249883978755","1.34584643943691","0.7430268199233716","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0012891249419893776","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,1,5,0,0","0 · 1 · 5 · 0 · 0","true","2520","1","522","0.0019157088122605363","0.0003093899860774506","0.16150157273242924","6.191890166028097","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.0033598231981669304","0.000001333263173875766","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,0,0,4","0 · 2 · 0 · 0 · 4","true","225","0","522","0","0.00002762410589977238","0.014419783279681181","0","0","0.007305355552050563","0.007305355552050563","0","156","0.00001381205294988619","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,0,1,3","0 · 2 · 0 · 1 · 3","true","4500","0","522","0","0.0005524821179954476","0.2883956655936236","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,0,2,2","0 · 2 · 0 · 2 · 2","true","20250","0","522","0","0.002486169530979514","1.2977804951713063","0","0","0.007305355552050563","0.007305355552050563","0","156","0.001243084765489757","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,0,3,1","0 · 2 · 0 · 3 · 1","true","27000","0","522","0","0.003314892707972685","1.7303739935617417","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0016574463539863425","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,0,4,0","0 · 2 · 0 · 4 · 0","true","9450","0","522","0","0.0011602124477904398","0.6056308977466096","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0005801062238952199","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,1,0,3","0 · 2 · 1 · 0 · 3","true","4500","1","522","0.0019157088122605363","0.0005524821179954476","0.2883956655936236","3.4674584929757337","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.0002762410589977238","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,1,1,2","0 · 2 · 1 · 1 · 2","true","45000","6","522","0.011494252873563218","0.005524821179954476","2.8839566559362364","2.0804750957854403","0.005278273303937627","0.024847648787146258","0.01956937548320863","1","156","0.005967538795105443","1.326119732245654e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,1,2,1","0 · 2 · 1 · 2 · 1","true","101250","8","522","0.01532567049808429","0.01243084765489757","6.4889024758565315","1.2328741308358167","0.007785761374318736","0.029947016229776247","0.022161254855457512","1","156","0.00942055203257699","9.304248921063694e-8","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,1,3,0","0 · 2 · 1 · 3 · 0","true","54000","2","522","0.0038314176245210726","0.00662978541594537","3.4607479871234834","0.577909748829289","0.0010513424945747156","0.013860868570486955","0.012809526075912238","1","156","0.0065200209131008905","1.2074112802038686e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,2,0,2","0 · 2 · 2 · 0 · 2","true","20250","1","522","0.0019157088122605363","0.002486169530979514","1.2977804951713063","0.7705463317723853","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.004448212970617962","2.19664838055208e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,2,1,1","0 · 2 · 2 · 1 · 1","true","101250","6","522","0.011494252873563218","0.01243084765489757","6.4889024758565315","0.9246555981268625","0.005278273303937627","0.024847648787146258","0.01956937548320863","1","156","0.00942055203257699","9.304248921063694e-8","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,2,2,0","0 · 2 · 2 · 2 · 0","true","91125","11","522","0.0210727969348659","0.011187762889407813","5.840012228270878","1.8835576998880532","0.011806681288622858","0.037336379584988796","0.025529698296365935","6","156","0.024824650675473136","2.724241500737793e-7","1.2277380399898834e-7","0.0177444321590843","0.08136288916776027","0.06361845700867597","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,3,0,1","0 · 2 · 3 · 0 · 1","true","27000","2","522","0.0038314176245210726","0.003314892707972685","1.7303739935617417","1.155819497658578","0.0010513424945747156","0.013860868570486955","0.012809526075912238","0","156","0.0016574463539863425","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,3,1,0","0 · 2 · 3 · 1 · 0","true","54000","3","522","0.005747126436781609","0.00662978541594537","3.4607479871234834","0.8668646232439337","0.001956426716828272","0.016759212104738953","0.01480278538791068","0","156","0.003314892707972685","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,2,4,0,0","0 · 2 · 4 · 0 · 0","true","9450","2","522","0.0038314176245210726","0.0011602124477904398","0.6056308977466096","3.3023414218816516","0.0010513424945747156","0.013860868570486955","0.012809526075912238","1","156","0.003785234429023425","4.0055390783316666e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,0,0,3","0 · 3 · 0 · 0 · 3","true","1200","0","522","0","0.000147328564798786","0.0769055108249663","0","0","0.007305355552050563","0.007305355552050563","0","156","0.000073664282399393","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,0,1,2","0 · 3 · 0 · 1 · 2","true","12000","0","522","0","0.0014732856479878602","0.769055108249663","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0007366428239939301","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,0,2,1","0 · 3 · 0 · 2 · 1","true","27000","0","522","0","0.003314892707972685","1.7303739935617417","0","0","0.007305355552050563","0.007305355552050563","0","156","0.0016574463539863425","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,0,3,0","0 · 3 · 0 · 3 · 0","true","14400","1","522","0.0019157088122605363","0.0017679427775854322","0.9228661298995956","1.0835807790549168","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.004089099593920922","2.839652495778418e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,1,0,2","0 · 3 · 1 · 0 · 2","true","12000","1","522","0.0019157088122605363","0.0014732856479878602","0.769055108249663","1.3002969348659004","0.0003382497261719287","0.010770533582384188","0.01043228385621226","1","156","0.003941771029122135","3.284809190935113e-7","1.2277380399898834e-7","0.0011324653171247909","0.035412864435195084","0.03428039911807029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,1,1,1","0 · 3 · 1 · 1 · 1","true","60000","5","522","0.009578544061302681","0.007366428239939301","3.845275541248315","1.3002969348659004","0.00409812540244997","0.02222436893212836","0.018126243529678388","2","156","0.01009347053022606","1.6822450883710098e-7","1.2277380399898834e-7","0.0035229170716722553","0.04553481099555255","0.04201189392388029","1242","실험 추정; 미래 우월성 미확인"
"decade_occupancy","번호 구간별 개수","0,3,1,2,0","0 · 3 · 1 · 2 · 0","true","54000","1","522","0.0019157088122605363","0.00662978541594537","3.4607479871234834","0.2889548744146445","0.0003382497261719287","0.010770533582384188","0.01043228385621226","0","156","0.003314892707972685","6.138690199949417e-8","1.2277380399898834e-7","0","0.024032931437414938","0.02403293143741494","1242","실험 추정; 미래 우월성 미확인"
